Gene	Pi-score
WDR20	0.047692455
WDR20	-0.062591268
WDR20	0.023187007
WDR24	0.248742909
WDR25	-0.00854714
WDR26	0.068123884
WDR27	0.162914293
WDR3	-0.073471104
WDR31	0.144816964
WDR31	0.020381351
WDR33	1.185867513
WDR33	-0.379685241
WDR33	-0.089818645
WDR33	-0.081959042
WDR33	-0.013794243
WDR33	-0.003982574
WDR34	0.006686901
WDR35	-0.035872104
WDR35	0.010715501
WDR36	-0.004724842
WDR37	0.12206137
WDR37	0.071347805
WDR38	0.088152751
WDR38	0.068726579
WDR38	-0.000338222
WDR4	-0.15109869
WDR4	-0.099646938
WDR4	-0.001173689
WDR41	-0.008549817
WDR44	0.176863741
WDR44	-0.024920982
WDR45	0.192125546
WDR45	-0.025313731
WDR45	0.022967927
WDR45B	0.063095459
WDR46	-0.002336033
WDR47	0.106768058
WDR47	0.015665104
WDR48	0.011739869
WDR49	-0.056030682
WDR49	0.022501452
WDR5	0.007876154
WDR5	-0.002194322
WDR5	0.000809491
WDR53	0.012458153
WDR54	-0.030114426
WDR55	9.45E-05
WDR59	0.002748316
WDR5B	0.042103034
WDR6	-0.00122376
WDR60	-0.002275027
WDR61	-0.164238494
WDR62	0.011629024
WDR63	0.014868371
WDR64	0.125684738
WDR66	-3.23E-06
WDR7	0.004387363
WDR7	-0.008920991
WDR7	5.63E-05
WDR70	-0.113053342
WDR72	0.955172769
WDR72	-0.049281628
WDR73	0.004447481
WDR74	0.538631925
WDR75	-0.00220046
WDR76	-0.024487213
WDR77	-0.042754468
WDR78	0.259198555
WDR78	0.13297151
WDR78	0.079015629
WDR78	0.038256095
WDR81	-0.015878714
WDR82	0.688242938
WDR83	-0.008305857
WDR83OS	-0.033785795
WDR86	1.248706022
WDR87	0.006915331
WDR87	0.003525598
WDR88	0.01319421
WDR89	-0.030528463
WDR89	0.00501087
WDR89	-0.012535876
WDR90	-0.001862497
WDR90	-0.000910896
WDR91	0.029504187
WDR92	0.065990754
WDR93	-0.020405126
WDSUB1	0.110760934
WDTC1	-0.04075596
WDYHV1	-0.022333176
WDYHV1	-0.002357668
WEE1	1.144595728
WEE2	-0.001915715
WFDC1	-1.076870468
WFDC10A	0.065820809
WFDC10B	0.010704439
WFDC10B	-0.006212832
WFDC11	0.000133072
WFDC12	0.033336274
WFDC12	0.044304697
WFDC13	-0.018975946
WFDC2	0.603479412
WFDC3	0.043602563
WFDC3	0.101240121
WFDC5	-0.001761052
WFDC5	-0.001447076
WFDC6	5.55E-05
WFDC8	0.121135135
WFDC8	-0.018512751
WFDC9	0.000970855
WFIKKN1	-0.008641364
WFIKKN2	-0.034176276
WFS1	0.597040834
WHAMM	0.262831177
WHAMM	-0.018870425
WHAMMP2	0.000966164
WHAMMP3	0.059982801
WHAMMP3	0.029831712
WHAMMP3	0.00475124
WHRN	-9.59E-05
WHSC1	-0.069978795
WHSC1	0.007519707
WHSC1	-0.000383785
WHSC1	-0.000264948
WHSC1L1	0.270271441
WHSC1L1	0.08455486
WHSC1L1	0.042974719
WI2-2373I1.2	-0.062751899
WIF1	-0.13197814
WIPF1	0.057543456
WIPF1	-0.020473505
WIPF1	0.001262162
WIPF2	0.024315057
WIPF3	0.028198925
WIPF3	0.001480967
WIPI1	0.521906162
WIPI2	0.50586098
WIPI2	0.033176996
WISP1	-0.000116471
WISP1	-1.78E-05
WISP2	0.011870952
WISP3	0.604507048
WISP3	0.08724752
WIZ	0.189117741
WLS	0.175268573
WLS	0.129003987
WLS	0.083147926
WLS	0.052547766
WLS	0.033379818
WNK1	0.134543168
WNK1	0.005288614
WNK1	-0.000244932
WNK2	-0.016046616
WNK3	-0.031641958
WNK3	0.066327687
WNK3	-0.000400499
WNK4	0.009924176
WNT1	0.003585519
WNT10A	-0.014280978
WNT10B	-0.017685204
WNT11	-0.007938322
WNT16	-0.022441456
WNT16	-0.000630854
WNT2	-0.098828381
WNT2B	0.197404878
WNT2B	0.020943352
WNT3	0.013286667
WNT3A	0.035453842
WNT4	0.018858749
WNT5A	0.351297201
WNT5B	0.030523365
WNT5B	-3.68E-05
WNT6	0.005495216
WNT7A	0.001310782
WNT7B	-0.018378552
WNT7B	0.005655882
WNT8A	-0.063636566
WNT8A	0.001351613
WNT8B	-0.007004649
WNT9A	-0.006278857
WNT9A	-0.0053816
WNT9B	0.010790818
WRAP53	0.131492966
WRAP73	0.002372954
WRB	-0.134683859
WRB	-0.038869245
WRN	0.052802487
WRN	0.006219307
WRNIP1	0.438382251
WRNIP1	0.025748745
WSB1	0.425014232
WSB1	6.98E-05
WSB2	-0.000353832
WSCD1	-0.030888712
WSCD2	-0.184761058
WSPAR	0.032439599
WT1	-0.003664151
WT1	-0.003199488
WT1-AS	0.594326397
WTAP	0.491868422
WTAP	0.372426593
WTAP	-0.213690627
WTAP	-0.065149387
WTAP	-0.062310478
WTAP	0.001434001
WTH3DI	0.07103646
WTH3DI	-0.035398315
WTIP	-0.004411089
WTIP	-0.00011341
WWC1	0.132687126
WWC2	0.228107176
WWC3	-0.020273558
WWOX	-0.115748836
WWOX	0.028917745
WWP1	0.155258347
WWP1	0.004910601
WWP2	0.094377009
WWP2	-0.033606812
WWP2	-0.017732335
WWTR1	8.19E-05
XAB2	-0.048283045
XACT	-0.021620944
XAF1	-0.079833471
XAF1	0.045954794
XAGE1E	-0.70959387
XAGE2	-0.087195959
XAGE2	0.028536227
XAGE2	-0.026849035
XAGE3	-1.02E-05
XAGE3	-2.37E-06
XAGE5	0.001256126
XBP1	0.020333122
XBP1	-0.000432408
XCL1	-0.057747306
XCL1	-0.007957857
XCL2	1.07E-07
XCR1	0.07203256
XCR1	-0.276212608
XCR1	0.001436208
XDH	0.010339188
XG	0.001826181
XGY2	0.005001105
XGY2	0.000516907
XIAP	-0.137309689
XIRP1	-0.003986436
XIRP2	0.007036757
XIRP2	-0.004247922
XIST	0.017667244
XK	0.001843241
XKR3	-0.018200845
XKR4	8.64E-05
XKR5	-0.066904196
XKR6	-0.147012339
XKR6	0.015087176
XKR6	9.73E-06
XKR7	0.001442638
XKR8	0.214157567
XKR8	0.01005312
XKR9	0.001127042
XKRX	-0.003038525
XKRY	0.006150386
XKRY2	-0.077275275
XPA	-0.489004593
XPC	0.12972165
XPNPEP1	0.001109957
XPNPEP2	-0.036571093
XPNPEP3	0.214911541
XPNPEP3	-0.075071703
XPO1	-0.010252289
XPO4	0.005459817
XPO4	-5.26E-05
XPO4	-8.74E-05
XPO5	-0.003087655
XPO6	0.017995999
XPO7	-0.005111572
XPOT	-0.072554332
XPR1	0.146810918
XPR1	-0.124509952
XPR1	-0.05500357
XPR1	0.022481019
XRCC1	0.012016404
XRCC2	0.385905841
XRCC2	0.00297116
XRCC3	-0.001666578
XRCC4	-0.028481135
XRCC5	0.002830983
XRCC6	-0.539741866
XRCC6	-0.025359939
XRCC6P5	0.016139754
XRN1	0.152418841
XRN2	0.160174898
XRN2	2.59E-05
XRRA1	-0.001660742
XXYLT1	-0.014776967
XYLB	-0.510131422
XYLT1	0.74695392
XYLT1	0.011327691
XYLT2	-0.02755455
YAE1D1	-0.023351164
YAF2	0.525617613
YAF2	-0.034680832
YAP1	0.05600822
YARS	0.024038054
YARS2	-0.004775009
YBEY	-0.051244107
YBEY	-0.043525837
YBEY	0.005794644
YBEY	-0.009986675
YBX1	-0.652615328
YBX2	-0.01650588
YBX3	0.023515771
YDJC	-0.152530773
YEATS2	0.017912134
YEATS4	0.074442078
YES1	-0.000154174
YIF1A	0.013628312
YIF1B	-1.085993842
YIPF1	-0.018338091
YIPF1	-0.002306466
YIPF2	-0.041817671
YIPF3	-0.006829052
YIPF4	-0.017493867
YIPF4	0.016279264
YIPF5	0.361842536
YIPF5	0.023496387
YIPF6	0.046626731
YIPF7	-0.000878649
YJEFN3	-0.049103484
YKT6	-0.378360946
YLPM1	0.001458444
YME1L1	-0.136296202
YOD1	0.614334694
YOD1	0.003902662
YPEL1	0.589829804
YPEL2	0.046019526
YPEL3	0.337337521
YPEL4	0.03149273
YPEL5	0.314450231
YRDC	0.241562876
YRDC	-0.003723551
YTHDC1	0.255531586
YTHDC1	0.044615845
YTHDC1	-0.018501882
YTHDC2	0.156078132
YTHDF1	0.016912865
YTHDF2	-0.016728083
YTHDF3	0.01036955
YWHAB	0.184780979
YWHAB	-0.341307318
YWHAE	0.009636157
YWHAE	2.17E-05
YWHAEP1	0.033351637
YWHAEP7	-0.151966138
YWHAG	-0.09075373
YWHAG	-0.014733834
YWHAH	0.114792284
YWHAQ	-0.000143728
YWHAZ	0.225663797
YWHAZ	0.004321568
YY1	0.468261551
YY1	0.01008947
YY1AP1	0.123584359
YY1AP1	-0.00459997
YY1AP1	-0.000637998
YY1P2	0.261352834
YY2	-0.026047471
ZACN	0.000263281
ZADH2	0.436772616
ZAK	0.247144192
ZAK	-0.10051855
ZAK	0.000123589
ZAN	0.050587949
ZAN	-0.029711325
ZAN	-0.005192013
ZAP70	-0.050288837
ZAP70	-0.018875805
ZAP70	-0.000450713
ZAR1	-0.000403848
ZAR1L	-0.008416333
ZBBX	0.356615332
ZBED1	-0.00023267
ZBED2	0.489142119
ZBED3	-0.555586159
ZBED4	-0.034761541
ZBED5	0.003273609
ZBED5	-1.70E-06
ZBED6CL	0.009854832
ZBED8	0.523765094
ZBED9	0.788614195
ZBED9	0.217543146
ZBP1	0.00733546
ZBTB1	0.005706248
ZBTB10	0.001125667
ZBTB11	0.012588222
ZBTB11-AS1	0.114386281
ZBTB12	-0.123131442
ZBTB14	0.060111378
ZBTB16	0.631053859
ZBTB16	0.415903893
ZBTB16	0.038682433
ZBTB17	0.028406434
ZBTB18	0.155818592
ZBTB18	0.007439262
ZBTB18	-0.014075116
ZBTB2	-0.02599989
ZBTB20	0.180352353
ZBTB20	0.091019885
ZBTB21	0.291976118
ZBTB22	0.025371583
ZBTB24	0.022116556
ZBTB25	-0.077733913
ZBTB25	0.010923041
ZBTB26	-0.00031258
ZBTB3	0.148384384
ZBTB32	0.034585993
ZBTB33	0.004513075
ZBTB34	0.589133118
ZBTB34	-0.04685414
ZBTB37	-0.00589873
ZBTB38	0.002344694
ZBTB39	-0.047606518
ZBTB4	0.134614209
ZBTB4	-0.04387333
ZBTB40	-0.004879655
ZBTB41	0.017664154
ZBTB42	0.166804408
ZBTB43	0.373167575
ZBTB44	-0.129189608
ZBTB44	0.030251573
ZBTB45	0.099665793
ZBTB46	0.09235608
ZBTB47	0.005070124
ZBTB48	0.236240528
ZBTB49	0.050127778
ZBTB5	0.066344001
ZBTB6	-0.002553118
ZBTB7A	-0.000424738
ZBTB7B	-0.505627718
ZBTB7B	0.006217318
ZBTB7C	-0.445424811
ZBTB7C	-0.239237264
ZBTB8A	0.512829368
ZBTB8OS	-1.119317264
ZBTB8OS	-0.03027267
ZBTB9	0.003561822
ZC2HC1A	0.050115926
ZC2HC1A	0.000408317
ZC2HC1B	-0.015908897
ZC2HC1C	-0.187766862
ZC2HC1C	0.140196022
ZC3H10	0.001607513
ZC3H11A	0.031054783
ZC3H12A	0.043962956
ZC3H12B	-0.000145092
ZC3H12C	0.54751395
ZC3H12D	0.100698205
ZC3H13	-0.135412358
ZC3H13	0.000936452
ZC3H14	0.098084779
ZC3H14	0.049443113
ZC3H14	-0.003482899
ZC3H14	-0.001698395
ZC3H14	0.003587754
ZC3H15	-0.132581063
ZC3H15	-0.011372047
ZC3H18	-0.105879117
ZC3H3	0.024318587
ZC3H4	0.031894481
ZC3H6	0.102113205
ZC3H7A	0.50011646
ZC3H7A	-0.011959124
ZC3H7B	0.00238067
ZC3H8	0.000526199
ZC3HAV1	-0.217937985
ZC3HAV1	0.11532004
ZC3HAV1	0.089487732
ZC3HAV1L	-0.157601128
ZC3HAV1L	0.001513783
ZC3HC1	-0.010380014
ZC4H2	-0.057200263
ZC4H2	-0.027612434
ZCCHC10	-0.104598396
ZCCHC10	-0.001552529
ZCCHC11	-0.061300995
ZCCHC12	-0.423512524
ZCCHC13	0.001387832
ZCCHC14	-9.33E-06
ZCCHC16	-0.009196805
ZCCHC17	0.003179163
ZCCHC18	0.131388643
ZCCHC18	0.015566454
ZCCHC2	-1.42E-05
ZCCHC24	-0.02762767
ZCCHC3	-0.003985198
ZCCHC4	0.002324395
ZCCHC5	-0.041256111
ZCCHC5	-0.000139344
ZCCHC6	0.539416961
ZCCHC7	0.063797545
ZCCHC8	0.270377944
ZCCHC8	0.00931661
ZCCHC9	-0.182579508
ZCRB1	0.404091703
ZCWPW1	-5.90E-05
ZCWPW2	-0.027887588
ZDBF2	-0.174389723
ZDBF2	0.04212997
ZDHHC1	0.012306272
ZDHHC11	2.023446899
ZDHHC11	-0.034902981
ZDHHC11	-0.009817597
ZDHHC11	0.001090615
ZDHHC12	0.00192995
ZDHHC13	0.354030303
ZDHHC13	0.354420325
ZDHHC13	-0.258122987
ZDHHC14	0.122467088
ZDHHC15	-0.115411957
ZDHHC16	0.057564529
ZDHHC16	0.026640566
ZDHHC16	-0.001205476
ZDHHC17	0.065271903
ZDHHC18	-0.159022533
ZDHHC19	0.032712612
ZDHHC2	0.575865213
ZDHHC20	0.03035686
ZDHHC21	-0.001919209
ZDHHC22	0.009106056
ZDHHC23	0.039883119
ZDHHC24	-0.004834085
ZDHHC3	-0.107676783
ZDHHC4	0.183484582
ZDHHC4	0.011935789
ZDHHC5	-0.071057002
ZDHHC6	0.037960458
ZDHHC6	-0.001970382
ZDHHC7	0.009298569
ZDHHC8	0.005114885
ZDHHC8P1	-0.014891371
ZDHHC9	0.817326163
ZDHHC9	-0.135263021
ZDHHC9	0.083085226
ZEB1	0.002236426
ZEB1-AS1	0.088682183
ZEB1-AS1	-0.001053646
ZEB2	-0.232952367
ZEB2	0.016597995
ZER1	0.060643674
ZFAND1	-0.008802972
ZFAND1	-0.001518086
ZFAND2A	0.012506355
ZFAND2B	-0.000223619
ZFAND3	0.02316321
ZFAND4	0.000450631
ZFAND5	0.12323107
ZFAND6	-0.013520555
ZFAND6	2.35E-05
ZFAS1	-0.009408144
ZFAS1	-0.003435467
ZFAT	-0.188491043
ZFAT	0.009243324
ZFAT-AS1	0.011872522
ZFAT-AS1	-4.07E-05
ZFC3H1	0.061731818
ZFC3H1	0.000905291
ZFHX2	-0.00552942
ZFHX3	-0.015617337
ZFHX4	-0.032330232
ZFHX4-AS1	-0.025322893
ZFP1	0.319805103
ZFP1	0.060750336
ZFP14	0.037650325
ZFP2	0.454536265
ZFP28	-0.005325835
ZFP3	0.380940602
ZFP30	0.015930921
ZFP36	0.19463978
ZFP36L1	-0.01400632
ZFP36L2	0.469977309
ZFP37	0.028342889
ZFP41	0.08939912
ZFP41	-0.020237197
ZFP42	-0.000757341
ZFP57	0.252240956
ZFP62	-0.015385814
ZFP64	0.035226567
ZFP64	-0.019598939
ZFP69	0.113354268
ZFP69B	-0.109677086
ZFP69B	0.005744708
ZFP82	0.130393256
ZFP90	0.154392241
ZFP91	0.16345563
ZFP91	0.002354581
ZFP92	0.002581006
ZFP92	-2.86E-05
ZFPL1	-0.017544156
ZFPM1	0.066449763
ZFPM2	-1.27E-05
ZFR	0.080072693
ZFR2	0.20981637
ZFX	-0.234659821
ZFY	0.025656087
ZFY	0.01227937
ZFY	0.000144536
ZFYVE1	1.139228846
ZFYVE1	0.000224691
ZFYVE16	0.063194357
ZFYVE16	2.02E-05
ZFYVE19	0.00129304
ZFYVE21	-0.028248932
ZFYVE26	0.046328577
ZFYVE27	0.083423631
ZFYVE27	0.000901327
ZFYVE28	0.016528933
ZFYVE9	-0.044398223
ZFYVE9	-0.007912131
ZFYVE9	0.00151049
ZG16	-0.139621533
ZG16	0.028157712
ZG16	-0.004688666
ZG16B	0.075620869
ZGPAT	-0.010696427
ZGPAT	-0.000317202
ZGPAT	0.000359711
ZGRF1	0.059410346
ZHX1	-0.85137351
ZHX1	0.004370354
ZHX1	-5.93E-08
ZHX2	-0.459384594
ZHX2	-0.104475338
ZHX3	0.00148889
ZIC1	0.040744489
ZIC2	0.043901203
ZIC3	-0.050775832
ZIC4	6.57E-05
ZIC5	0.18199838
ZIK1	-0.020541196
ZIM2	0.087350711
ZIM3	-0.001062063
ZKSCAN1	0.376375634
ZKSCAN2	-0.098646375
ZKSCAN3	-0.014864587
ZKSCAN4	0.104946917
ZKSCAN5	0.004096758
ZKSCAN5	0.000271362
ZKSCAN5	0.000169228
ZKSCAN7	-0.015236472
ZKSCAN7	0.007695414
ZKSCAN7	0.003241786
ZKSCAN8	-0.354562591
ZKSCAN8	0.004027786
ZMAT2	0.023915923
ZMAT3	0.191975503
ZMAT3	-0.001215432
ZMAT3	-1.73E-05
ZMAT4	-0.016432804
ZMAT5	-0.092619475
ZMAT5	-0.079166728
ZMAT5	-0.021833527
ZMIZ1	0.001947739
ZMIZ2	0.060435327
ZMIZ2	0.004168109
ZMPSTE24	0.002971198
ZMYM1	-5.63E-05
ZMYM2	0.013219475
ZMYM2	0.000916376
ZMYM3	-0.102389154
ZMYM3	0.004251372
ZMYM3	-0.002138815
ZMYM4	0.003448288
ZMYM5	0.346028581
ZMYM5	0.096357593
ZMYM6	-0.190486269
ZMYM6	-4.17E-05
ZMYND10	0.031831922
ZMYND11	-0.621933877
ZMYND11	0.251634371
ZMYND11	0.048576956
ZMYND12	0.175013454
ZMYND15	-0.01946091
ZMYND19	-0.117017176
ZMYND8	0.969602654
ZMYND8	0.699030585
ZMYND8	-0.084803538
ZNF10	0.444660596
ZNF100	0.11295671
ZNF100	0.009767963
ZNF101	-0.014038838
ZNF106	-0.005885284
ZNF106	-0.00297541
ZNF107	0.035719528
ZNF107	-0.018027036
ZNF112	0.258078771
ZNF114	-0.573046779
ZNF114	0.037865516
ZNF117	0.002460582
ZNF117	-0.000348164
ZNF12	0.143460736
ZNF121	-0.097840989
ZNF124	-0.043593327
ZNF124	-0.027863721
ZNF132	-0.006824238
ZNF133	0.112534414
ZNF134	0.004274892
ZNF134	-0.001286798
ZNF135	0.030264595
ZNF136	0.003491899
ZNF138	0.161195188
ZNF138	-0.002890558
ZNF14	0.384362021
ZNF14	0.118465987
ZNF140	0.250911463
ZNF141	-1.23E-05
ZNF143	0.813524355
ZNF146	0.23837804
ZNF146	0.046659531
ZNF148	0.494723122
ZNF155	0.09222542
ZNF155	0.00081862
ZNF155	0.00041583
ZNF157	0.192372567
ZNF16	0.129040685
ZNF16	0.026713511
ZNF16	0.021819838
ZNF160	1.125318884
ZNF160	0.813890574
ZNF160	0.090179188
ZNF165	0.089561361
ZNF169	-0.025334631
ZNF17	0.113177495
ZNF174	0.023905586
ZNF174	-0.007544079
ZNF174	-0.000178362
ZNF175	0.445926628
ZNF177	0.754196172
ZNF18	0.105432205
ZNF180	-0.077872005
ZNF180	-0.006409486
ZNF181	-0.006507187
ZNF182	0.089503358
ZNF182	0.001997921
ZNF184	0.000902464
ZNF185	0.683345717
ZNF189	-0.007557203
ZNF189	-0.000544963
ZNF19	-0.006809359
ZNF195	5.59E-05
ZNF197	0.314343228
ZNF197	0.271635528
ZNF197	-0.0277304
ZNF197	0.001513176
ZNF2	0.060369095
ZNF2	-0.014949999
ZNF20	0.198335499
ZNF200	0.284876981
ZNF200	0.152319927
ZNF200	-0.013991713
ZNF202	-0.001614264
ZNF204P	0.018067551
ZNF205	0.267583933
ZNF205	-0.004180908
ZNF205-AS1	0.039529273
ZNF205-AS1	0.000553733
ZNF207	-0.365329681
ZNF207	-0.018765191
ZNF208	0.063323688
ZNF208	-0.000111805
ZNF211	0.770948061
ZNF212	0.306444968
ZNF213	0.345303325
ZNF214	0.017011546
ZNF214	0.007443275
ZNF215	-0.007285439
ZNF217	0.234288101
ZNF219	-0.003223898
ZNF22	0.11694267
ZNF22	0.005961252
ZNF221	0.000878069
ZNF222	0.204472021
ZNF223	0.395558189
ZNF224	0.163228003
ZNF225	-0.003383204
ZNF226	0.020864165
ZNF226	-0.000543256
ZNF227	0.077090273
ZNF229	0.060548438
ZNF23	0.319965801
ZNF23	0.119844563
ZNF230	-0.000956476
ZNF232	0.034710552
ZNF232	-0.000471253
ZNF233	0.023753697
ZNF234	0.102596501
ZNF234	0.031885688
ZNF235	0.021116665
ZNF236	-0.054498452
ZNF239	-0.579110876
ZNF24	0.034930109
ZNF248	-0.001974213
ZNF25	0.202647056
ZNF250	0.014415883
ZNF251	0.644465948
ZNF251	0.003283447
ZNF252P	0.273363064
ZNF253	-0.011233215
ZNF254	0.18488598
ZNF256	0.316631685
ZNF257	-0.001145271
ZNF26	0.034534156
ZNF260	-0.009859181
ZNF263	0.105566943
ZNF264	0.213164095
ZNF266	1.014368916
ZNF266	0.336860772
ZNF266	-0.340751836
ZNF267	-0.023723986
ZNF268	0.025587803
ZNF268	0.027036559
ZNF268	0.003814489
ZNF273	-0.074237743
ZNF273	-0.012483441
ZNF274	0.209064341
ZNF274	0.002609999
ZNF274	-0.000939647
ZNF275	-0.011387994
ZNF275	0.019661462
ZNF276	0.049263552
ZNF277	0.019867337
ZNF28	0.157554957
ZNF28	-0.00195494
ZNF280A	-0.069107929
ZNF280B	-0.00417594
ZNF280C	-0.00026512
ZNF280C	7.44E-06
ZNF280D	-0.204715951
ZNF280D	-0.06817205
ZNF280D	0.000428268
ZNF281	0.26614424
ZNF282	0.027521421
ZNF283	-0.009811539
ZNF284	-0.007264478
ZNF284	-0.001185683
ZNF285	0.340335822
ZNF286A	-0.08728806
ZNF286B	-0.007713559
ZNF287	-4.56E-06
ZNF292	-0.03963101
ZNF296	0.088418436
ZNF3	0.165503352
ZNF3	0.118073916
ZNF3	0.038475144
ZNF3	0.004010677
ZNF3	-5.86E-05
ZNF30	0.054310253
ZNF300	0.002079384
ZNF300P1	-0.697036453
ZNF302	0.623465102
ZNF302	-0.244271644
ZNF302	0.010365053
ZNF304	0.205633961
ZNF311	0.030592851
ZNF317	0.147401428
ZNF318	0.05513624
ZNF318	-8.91E-05
ZNF319	0.075072491
ZNF32	-0.207266586
ZNF32	0.05110318
ZNF32	-0.020279725
ZNF320	0.387169689
ZNF320	-0.003206686
ZNF322	0.210357562
ZNF322	0.05467961
ZNF322	-1.44E-05
ZNF324	0.04296583
ZNF324B	-4.00E-06
ZNF326	0.083188222
ZNF326	0.00138005
ZNF326	0.000684085
ZNF329	-0.007826692
ZNF330	4.78E-05
ZNF330	1.72E-05
ZNF331	0.151682696
ZNF331	0.017522085
ZNF331	0.009603966
ZNF333	0.321743065
ZNF333	0.019711822
ZNF335	0.315122148
ZNF337	0.094298327
ZNF33A	0.454785967
ZNF33A	0.344792879
ZNF33B	0.447232688
ZNF33B	0.39422582
ZNF34	0.014919044
ZNF341	0.228296176
ZNF343	0.011985704
ZNF345	-0.094066447
ZNF345	0.017240326
ZNF346	-0.00474885
ZNF347	0.341851841
ZNF35	-0.039907804
ZNF350	0.527572017
ZNF354A	0.067217228
ZNF354B	0.156801264
ZNF354C	-0.017716197
ZNF354C	-6.69E-05
ZNF358	0.003644316
ZNF362	0.040329802
ZNF365	-0.033504609
ZNF365	0.03279565
ZNF365	0.004904713
ZNF365	0.001382549
ZNF366	-0.308651894
ZNF366	-0.138495306
ZNF367	-0.008825078
ZNF37A	-0.015237621
ZNF37A	0.017166554
ZNF37A	0.001921524
ZNF37BP	-0.010979899
ZNF37BP	0.003318652
ZNF382	-0.112699234
ZNF383	0.167958721
ZNF384	-0.001529821
ZNF385A	-0.013558746
ZNF385B	-1.550538005
ZNF385B	-0.376218984
ZNF385B	0.003869272
ZNF385D	-0.094670886
ZNF391	0.151968075
ZNF391	-0.002040415
ZNF394	0.23896449
ZNF394	0.087967607
ZNF395	0.030415142
ZNF396	-0.014667037
ZNF396	0.000235066
ZNF397	0.315080237
ZNF398	0.029436141
ZNF398	-0.005179328
ZNF404	-0.012297162
ZNF407	0.043601867
ZNF407	0.002219806
ZNF407	-0.000103022
ZNF408	-0.025717322
ZNF41	-0.10810615
ZNF41	0.00459354
ZNF41	0.005021781
ZNF410	0.000323922
ZNF414	-0.040178344
ZNF415	0.382695534
ZNF416	0.103221753
ZNF417	0.107149822
ZNF418	0.008592721
ZNF419	0.065598835
ZNF420	0.228029502
ZNF423	-0.051663262
ZNF423	-0.004011279
ZNF425	-0.26095842
ZNF426	0.232774243
ZNF428	-4.79E-05
ZNF429	0.147464565
ZNF43	0.053619643
ZNF43	-0.007730248
ZNF430	0.421956716
ZNF430	0.315423654
ZNF431	0.715770113
ZNF431	0.184510124
ZNF432	-0.058689012
ZNF433	0.03293298
ZNF436	0.252161223
ZNF436	0.024167515
ZNF436	0.067096565
ZNF438	0.373068851
ZNF439	0.207064246
ZNF44	0.035510016
ZNF440	-0.00417342
ZNF441	0.088342786
ZNF442	0.025708921
ZNF443	0.230599119
ZNF443	0.002003463
ZNF444	0.00033993
ZNF445	0.001506733
ZNF446	-0.09329813
ZNF449	0.003612355
ZNF45	0.001748161
ZNF451	1.523964526
ZNF451	0.135021766
ZNF451	0.035279222
ZNF454	-0.086390485
ZNF460	-0.163349071
ZNF460	-8.55E-05
ZNF461	0.003231811
ZNF462	0.010277163
ZNF467	0.041865347
ZNF470	0.032793777
ZNF471	0.344581209
ZNF471	0.033243173
ZNF473	0.015108934
ZNF473	0.027313338
ZNF473	0.009277669
ZNF474	0.184047386
ZNF474	-0.071265887
ZNF479	0.115605206
ZNF48	0.001179764
ZNF48	5.87E-06
ZNF480	0.021792208
ZNF483	0.153565874
ZNF483	0.508796716
ZNF483	0.225807689
ZNF483	0.038803171
ZNF484	0.003428939
ZNF485	-0.100532658
ZNF485	-0.000578337
ZNF486	0.762013198
ZNF487	-0.04205859
ZNF487	-0.002450459
ZNF487	0.000269321
ZNF488	0.007977222
ZNF490	0.104679029
ZNF490	7.33E-05
ZNF491	0.050205389
ZNF491	0.025357044
ZNF492	-0.026942482
ZNF492	0.002688057
ZNF493	0.360182146
ZNF493	0.032642096
ZNF493	0.022194693
ZNF493	0.009671643
ZNF496	-0.025188005
ZNF497	0.00561839
ZNF500	0.004326738
ZNF501	0.02356561
ZNF502	0.073509009
ZNF503	0.459573236
ZNF503	-0.008460357
ZNF506	-0.019956233
ZNF507	0.079653372
ZNF510	0.000557282
ZNF511	-0.515663323
ZNF512	-0.002377686
ZNF512B	-0.010812609
ZNF513	0.012952271
ZNF514	0.48120983
ZNF514	0.002601495
ZNF516	0.01545632
ZNF517	-0.026326955
ZNF517	0.00174473
ZNF518A	0.002358675
ZNF518B	0.096315633
ZNF519	0.016690281
ZNF521	-0.756257184
ZNF524	0.007421524
ZNF525	-0.000670392
ZNF526	1.464721477
ZNF527	-0.011180475
ZNF528	0.037447574
ZNF528	0.01088102
ZNF529	0.12757306
ZNF530	-0.044643821
ZNF532	0.103970378
ZNF534	0.062642457
ZNF536	-0.019966222
ZNF536	-0.004843463
ZNF540	0.144069796
ZNF542P	0.009185108
ZNF543	0.157628529
ZNF544	0.716822499
ZNF544	-0.002209356
ZNF546	0.496949719
ZNF546	5.98E-05
ZNF547	-0.001292124
ZNF548	0.019074978
ZNF549	0.328273293
ZNF549	0.115844519
ZNF551	0.043252158
ZNF552	0.52609287
ZNF555	-0.093927229
ZNF556	-0.183980782
ZNF557	0.283776383
ZNF557	-0.004654025
ZNF558	0.255282578
ZNF559	0.221598528
ZNF560	-0.017196616
ZNF561	0.00040306
ZNF562	0.332699214
ZNF563	0.015387602
ZNF564	0.064096637
ZNF565	0.010283719
ZNF565	0.007015096
ZNF566	0.09510944
ZNF566	-0.022933575
ZNF567	-0.009245124
ZNF567	-0.005901005
ZNF568	-0.013729209
ZNF568	0.007791587
ZNF569	0.218299093
ZNF57	-0.183127454
ZNF570	0.182335148
ZNF571	0.133618388
ZNF571	-0.001752455
ZNF572	0.002684173
ZNF573	0.585988661
ZNF574	-0.00839004
ZNF575	-0.067675137
